Orthogroup	pathogen_class_type	logFC
OG0006402	group2	2.5477690305178
OG0006422	group2	4.02300927286122
OG0006426	group2	1.68254154476368
OG0006477	group2	3.46736143913717
OG0006480	group2	6.05792183689059
OG0006508	group2	1.56967298392999
OG0006518	group2	1.16644551044848
OG0006535	group2	2.14807912225342
OG0006557	group2	5.92568542242022
OG0006596	group2	1.38841788275986
OG0006614	group2	2.76682520761054
OG0006628	group2	2.41745037798192
OG0006629	group2	1.65950704584898
OG0006644	group2	1.91300066298817
OG0006662	group2	2.72575072550792
OG0006689	group2	2.16470582104427
OG0006703	group2	1.79795587720424
OG0006712	group2	2.4918986389613
OG0006819	group2	3.58733323821852
OG0006840	group2	1.50265359067086
OG0006870	group2	2.21917625293107
OG0006916	group2	2.79156705882589
OG0006926	group2	1.17949788993996
OG0006931	group2	5.68467005947139
OG0006945	group2	5.61450582615341
OG0006950	group2	2.87715285390322
OG0006966	group2	1.73944329136435
OG0006972	group2	2.13445037751751
OG0006990	group2	4.88750935477019
OG0007000	group2	3.78529651144798
OG0007001	group2	4.40504164424622
OG0007053	group2	1.49112490764752
OG0007063	group2	1.71334802193115
OG0007080	group2	5.55991805198261
OG0007092	group2	2.19069118546052
OG0007199	group2	2.74914459130044
OG0007219	group2	2.55845770323603
OG0007221	group2	2.06818678596774
OG0007226	group2	1.64687631234959
OG0007246	group2	1.62192940184555
OG0007259	group2	1.72836593293786
OG0007274	group2	2.03896663015393
OG0007280	group2	1.92529070060269
OG0007289	group2	5.89406571081718
OG0007290	group2	2.36093340332624
OG0007310	group2	2.69850648114565
OG0007311	group2	2.00186048088275
OG0007312	group2	2.01141455184899
OG0007314	group2	2.06123623556729
OG0007327	group2	2.5507643521313
OG0007331	group2	1.9203263562844
OG0007337	group2	1.29756329339781
OG0007348	group2	1.4113400552496
OG0007357	group2	2.33935930126004
OG0007359	group2	1.78730282913397
OG0007377	group2	1.0591645481148
OG0007383	group2	2.28053883992396
OG0007396	group2	1.98583822783962
OG0007409	group2	2.35240882127654
OG0007426	group2	2.24853068973504
OG0007447	group2	2.05268294740076
OG0007492	group2	1.20146979149356
OG0007507	group2	5.9688173105566
OG0007554	group2	1.7446601171356
OG0007568	group2	1.68216844970532
OG0007577	group2	1.29525298348297
OG0007597	group2	1.55112265243143
OG0007609	group2	1.25153983175076
OG0007636	group2	1.79821051770503
OG0007637	group2	2.03714013395975
OG0007640	group2	1.9321865988072
OG0007643	group2	1.43133855400047
OG0007644	group2	1.86253670735692
OG0007648	group2	1.50899872388348
OG0007649	group2	3.14713040535854
OG0007664	group2	1.21852715135697
OG0007680	group2	5.86665248526477
OG0007690	group2	1.33154113751648
OG0007691	group2	1.76295694519069
OG0007735	group2	1.07248804665208
OG0007746	group2	5.76003367592231
OG0007764	group2	2.28709486673944
OG0007789	group2	1.14620691178253
OG0007793	group2	1.52385252147321
OG0007804	group2	1.73834180439464
OG0007829	group2	1.38834141902505
OG0007836	group2	1.14930664158295
OG0007850	group2	1.87523542803401
OG0007865	group2	5.10480612735377
OG0007866	group2	2.74340600512439
OG0007876	group2	2.80775974904115
OG0007884	group2	1.91484593880415
OG0007967	group2	3.93995975037741
OG0008012	group2	3.20295441142135
OG0008036	group2	1.78328461822799
OG0008112	group2	2.25527322499114
OG0008134	group2	2.01423093965346
OG0008159	group2	1.6677606562205
OG0008163	group2	2.4035978444087
OG0008164	group2	1.48138637824267
OG0008177	group2	1.62250244401123
OG0008214	group2	1.31247581004867
OG0008215	group2	1.77725587513893
OG0008251	group2	2.00506763444983
OG0008255	group2	1.44949309498483
OG0008258	group2	2.23816175934391
OG0008266	group2	4.12233794181751
OG0008331	group2	2.92441363477879
OG0008366	group2	2.997865673842
OG0008436	group2	5.41198091230414
OG0008464	group2	1.81197882260701
OG0008479	group2	1.39145593656369
OG0008481	group2	1.68157627144215
OG0008490	group2	2.20166888576212
OG0008520	group2	1.72960627177669
OG0008521	group2	2.70949766351589
OG0008526	group2	2.22440404348774
OG0008527	group2	4.23135286428422
OG0008549	group2	2.00332910508953
OG0008551	group2	1.74249351572305
OG0008557	group2	2.04647431570717
OG0008564	group2	1.78750560955386
OG0008595	group2	1.68929835438738
OG0008622	group2	2.69831265149949
OG0008641	group2	1.42266565147753
OG0008661	group2	1.79359614266847
OG0008662	group2	1.60795022663214
OG0008675	group2	7.55819273077523
OG0008691	group2	2.34282250179927
OG0008707	group2	3.51179461654641
OG0008717	group2	1.02009508249524
OG0008732	group2	2.47896665254529
OG0008733	group2	2.146054030873
OG0008739	group2	2.00702712128523
OG0008745	group2	1.09928395100635
OG0008754	group2	4.15228713655647
OG0008761	group2	2.98815342883609
OG0008762	group2	1.04473746151971
OG0008768	group2	3.79884917753479
OG0008786	group2	1.72042655043671
OG0008839	group2	1.30712901612168
OG0008908	group2	4.80136218486168
OG0008969	group2	1.61247372847161
OG0008976	group2	1.94183557479337
OG0008997	group2	1.23277221399047
OG0009069	group2	2.11435973610585
OG0009093	group2	2.61370984761114
OG0009102	group2	1.15300140407766
OG0009109	group2	1.45992642060628
OG0009127	group2	1.65409054554701
OG0009154	group2	1.16920153886028
OG0009185	group2	1.89729795662422
OG0009205	group2	1.56004280789291
OG0009210	group2	1.24931070238304
OG0009232	group2	1.28491705859534
OG0009265	group2	2.03498217067113
OG0009297	group2	1.89967540231336
OG0009352	group2	1.72283920725925
OG0009356	group2	1.69822011349746
OG0009364	group2	2.61474050650132
OG0009366	group2	1.12600224310273
OG0009367	group2	1.23482113084749
OG0009384	group2	2.43408935665583
OG0009394	group2	3.81480558379495
OG0009437	group2	2.70652637365173
OG0009494	group2	2.68268787417104
OG0009498	group2	5.26986204259659
OG0009520	group2	1.5681196592044
OG0009540	group2	1.93668703510503
OG0009543	group2	1.26434791910931
OG0009549	group2	1.20040115492971
OG0009552	group2	2.02239756138748
OG0009578	group2	2.20353683411277
OG0009579	group2	1.68278935155353
OG0009589	group2	1.77502114968665
OG0009598	group2	2.36903607352524
OG0009609	group2	1.38390022390094
OG0009622	group2	1.77918384933557
OG0009637	group2	1.40242592950902
OG0009640	group2	2.83288940628786
OG0009642	group2	1.5589590989715
OG0009672	group2	4.34551589131387
OG0009685	group2	2.35847792535648
OG0009689	group2	2.15156890332197
OG0009693	group2	2.99078157969857
OG0009705	group2	2.12863853721338
OG0009718	group2	2.22540543726318
OG0009721	group2	2.220135420203
OG0009761	group2	1.25957743261778
OG0009770	group2	1.20832556472452
OG0009782	group2	1.78323528237078
OG0009793	group2	1.71928719281792
OG0009801	group2	1.97341488042493
OG0009811	group2	1.20693419164047
OG0009813	group2	2.03572955035398
OG0009819	group2	4.37475787243486
OG0009850	group2	2.08639200480524
OG0009851	group2	1.82496334797773
OG0009856	group2	3.53267557744343
OG0009874	group2	1.19734197334305
OG0009880	group2	2.09018617573961
OG0009895	group2	1.83807669590595
OG0009900	group2	2.63356357896736
OG0009927	group2	3.36796840669305
OG0009945	group2	2.57310331025513
OG0009965	group2	2.35069628322179
OG0009980	group2	4.61178155383305
OG0009982	group2	2.73923143615918
OG0009995	group2	2.7647462227858
OG0010127	group2	1.49828616768677
OG0010143	group2	3.36788718631685
OG0010146	group2	2.27945652598153
OG0010149	group2	1.76508049702465
OG0010150	group2	1.23273352416658
OG0010173	group2	1.93809205387049
OG0010192	group2	1.99575966919968
OG0010196	group2	2.91790317089009
OG0010246	group2	1.39291359566161
OG0010276	group2	2.17137197801043
OG0010330	group2	1.08144417494328
OG0010339	group2	1.55732161726115
OG0010354	group2	2.39542003469695
OG0010362	group2	1.31111653686137
OG0010378	group2	1.16492058807682
OG0010385	group2	2.47676946650137
OG0010389	group2	2.68196734797877
OG0010390	group2	1.31963640626901
OG0010408	group2	1.46482633841946
OG0010431	group2	1.60333459776707
OG0010432	group2	1.56536420306806
OG0010440	group2	2.2396376522106
OG0010449	group2	1.5122618381638
OG0010457	group2	1.69737047071466
OG0010464	group2	2.25674086811014
OG0010470	group2	2.35035945039456
OG0010485	group2	2.49116080985997
OG0010501	group2	2.27716653565996
OG0010502	group2	1.46868086524662
OG0010516	group2	2.84099729314242
OG0010548	group2	1.48330958501675
OG0010559	group2	1.03951372334555
OG0010616	group2	1.49616867779788
OG0010706	group2	1.49695363116912
OG0010708	group2	2.14643354265999
OG0010711	group2	2.61227725756357
OG0010727	group2	2.22153171357653
OG0010748	group2	3.29322186635704
OG0010749	group2	1.52999429569058
OG0010769	group2	1.9804255969271
OG0010814	group2	2.37869338027448
OG0010815	group2	2.09051288640193
OG0010819	group2	1.69316876164859
OG0010839	group2	6.35927145759323
OG0010857	group2	2.71059737522136
OG0010867	group2	1.48369277225798
OG0010876	group2	2.52992066763405
OG0010878	group2	2.79269216639277
OG0010915	group2	2.250135944191
OG0010963	group2	2.0366874022531
OG0010982	group2	5.02023934532563
OG0010994	group2	1.72840764185699
OG0011028	group2	1.96701907707841
OG0011044	group2	2.01313812994219
OG0011045	group2	2.03747426775147
OG0011053	group2	1.50369582384374
OG0011089	group2	1.62883760433496
OG0011091	group2	1.3664216622485
OG0011121	group2	2.00667634334223
OG0011129	group2	1.33056768921001
OG0011137	group2	1.81552454362261
OG0011181	group2	1.3378784852468
OG0011229	group2	2.08019576185076
OG0011249	group2	5.40708292239385
OG0011250	group2	1.85401329139725
OG0011254	group2	2.52168426406888
OG0011256	group2	2.04205313531439
OG0011286	group2	2.69330801438257
OG0011298	group2	1.57652200471733
OG0011308	group2	1.68908705537455
OG0011340	group2	1.51421500256012
OG0011351	group2	1.77824483293317
OG0011396	group2	1.39826812067841
OG0011405	group2	11.4239087114689
OG0011458	group2	1.85628893034743
OG0011493	group2	1.85320204251103
OG0011494	group2	2.29375490376546
OG0011530	group2	2.11749121964305
OG0011547	group2	3.13429366143027
OG0011554	group2	1.14135687191588
OG0011563	group2	2.40191890935245
OG0011570	group2	2.86211067246077
OG0011580	group2	4.302551082265
OG0011582	group2	1.73479083190036
OG0011611	group2	1.41109210406502
OG0011624	group2	3.64169551954663
OG0011658	group2	3.14901069979429
OG0011705	group2	1.59649880236725
OG0011723	group2	3.7552388877741
OG0011756	group2	5.09201013971187
OG0011758	group2	2.23255833439424
OG0011779	group2	2.38169683931995
OG0011785	group2	1.36815241237994
OG0011796	group2	2.93143515265952
OG0011833	group2	2.28870117066857
OG0011847	group2	1.61751498203695
OG0011871	group2	1.85554970825646
OG0011892	group2	3.04274292647526
OG0011894	group2	2.89958408376754
OG0011923	group2	2.48655537179149
OG0011947	group2	2.03688037722718
OG0011953	group2	2.30500262629837
OG0011975	group2	2.18903226255987
OG0011978	group2	2.05591332274799
OG0011986	group2	2.4503006686642
OG0011993	group2	1.6176356230211
OG0011994	group2	1.49198889350539
OG0012012	group2	1.55687999571124
OG0012013	group2	1.1995670132454
OG0012017	group2	1.64954201319866
OG0012043	group2	1.42253395680487
OG0012050	group2	2.17375191223974
OG0012051	group2	3.55164385130143
OG0012080	group2	1.93509989507919
OG0012090	group2	1.82287123375976
OG0012107	group2	2.01829667540288
OG0012125	group2	1.46377535762984
OG0012250	group2	2.29797194494709
OG0012284	group2	2.52821898352745
OG0012298	group2	1.2963640285559
OG0012299	group2	2.12345115335705
OG0012328	group2	1.32657506388901
OG0012368	group2	1.60706452654923
OG0012369	group2	1.59898199438368
OG0012380	group2	2.29776028564932
OG0012401	group2	2.04312874023783
OG0012406	group2	2.84114393360108
OG0012421	group2	1.22258851030654
OG0012433	group2	4.89633718016277
OG0012453	group2	1.35338034167557
OG0012459	group2	1.9000839070737
OG0012466	group2	2.66998700593541
OG0012479	group2	2.02871084196437
OG0012502	group2	4.00010637180142
OG0012503	group2	3.74144600925131
OG0012546	group2	1.94630381970467
OG0012550	group2	1.33123120384756
OG0012561	group2	3.3975757371184
OG0012588	group2	1.49729049787862
OG0012591	group2	2.78990732586965
OG0012597	group2	1.81903562272625
OG0012613	group2	2.50702643997478
OG0012625	group2	1.21352042446964
OG0012648	group2	2.89964093333767
OG0012662	group2	1.40770249784108
OG0012668	group2	1.93439515456356
OG0012682	group2	2.01626365352052
OG0012701	group2	1.80671848167461
OG0012712	group2	6.39825076824794
OG0012722	group2	3.52891126561787
OG0012753	group2	2.03621121929429
OG0012844	group2	2.72251109095139
OG0012873	group2	2.09796661164277
OG0012886	group2	1.81818745619051
OG0012891	group2	2.44908006843518
OG0012910	group2	3.11171066872301
OG0012946	group2	2.41589977564887
OG0012967	group2	1.20116640676462
OG0012975	group2	1.69674375158987
OG0012981	group2	1.30948631043505
OG0013024	group2	3.43323100794225
OG0013042	group2	1.88223360998391
OG0013043	group2	1.0907318907735
OG0013044	group2	3.194820226217
OG0013060	group2	4.18437867730027
OG0013076	group2	3.01259218391591
OG0013122	group2	1.21122042319842
OG0013135	group2	2.94825636060022
OG0013142	group2	1.3458869236412
OG0013179	group2	4.04438110106603
OG0013216	group2	1.88635863646011
OG0013223	group2	2.62435828536571
OG0013230	group2	2.56018705008048
OG0013358	group2	1.66878513171373
OG0013368	group2	1.54526944400543
OG0013422	group2	1.50225501848431
OG0013449	group2	1.34364730116583
OG0013458	group2	4.29107666957107
OG0013472	group2	3.21101128773181
OG0013490	group2	1.92375456148731
OG0013510	group2	1.56288055009482
OG0013594	group2	1.99544908001777
OG0013600	group2	1.07083671272712
OG0013603	group2	2.88002876699095
OG0013728	group2	2.23155099484978
OG0013735	group2	1.90873197992394
OG0013790	group2	2.05412162434335
OG0013803	group2	2.02802291367608
OG0013845	group2	2.21486468804768
OG0013866	group2	1.64005535902984
OG0013892	group2	2.17121188371692
OG0013920	group2	8.83030313367373
OG0013921	group2	1.24796313504702
OG0013934	group2	1.93686568680522
OG0014066	group2	2.00768877369344
OG0014075	group2	1.28690706171236
OG0014085	group2	5.42339116481047
OG0014122	group2	1.40491902883967
OG0014158	group2	4.29009166202965
OG0014162	group2	1.70198302620666
OG0014194	group2	2.78379259757217
OG0014443	group2	1.70284429153549
OG0014465	group2	1.95768242290511
OG0014489	group2	1.63682818717988
OG0014508	group2	2.81160100455986
OG0014562	group2	2.13421541103837
OG0014566	group2	4.27116482040507
OG0014766	group2	5.40167973952706
OG0014777	group2	2.21741348970883
OG0014824	group2	1.97642407333074
OG0014834	group2	4.85218130429554
OG0014847	group2	1.82612463596607
OG0014858	group2	3.39151505739985
OG0014884	group2	4.50455734133961
OG0014895	group2	1.71097620532844
OG0014908	group2	1.81369265914665
OG0014938	group2	4.95989406402886
OG0015403	group2	1.37492139562699
OG0015722	group2	2.63245865138889
OG0015808	group2	3.99446932368232
OG0016101	group2	1.23231675300902
OG0016149	group2	1.16152763113667
OG0016166	group2	2.74596478281957
OG0016294	group2	3.89890418917952
OG0016541	group2	2.48717517614334
OG0016771	group2	3.38339155400716
OG0016783	group2	2.60609726453839
OG0016893	group2	2.05998771227222
OG0016918	group2	2.84581922637277
OG0017016	group2	6.57880897023108
OG0017051	group2	1.37270955222048
OG0017169	group2	1.45385659685592
OG0017406	group2	2.26578737645995
OG0017430	group2	1.50851322759141
OG0017447	group2	2.32873100523548
OG0017491	group2	4.25778725826402
OG0017587	group2	2.2446168224865
OG0017602	group2	2.51254705471719
OG0017952	group2	3.83882796973547
OG0018458	group2	3.40717684162111
OG0018479	group2	2.09880766265631
OG0018524	group2	4.3196905621103
OG0018580	group2	1.21296931400921
OG0018596	group2	2.21901769987482
OG0018672	group2	3.40969145403865
OG0018680	group2	1.17362622573239
OG0018693	group2	2.16067909800297
OG0018708	group2	2.11876157384711
OG0018746	group2	1.98851929889924
OG0018975	group2	2.10187709494024
OG0019063	group2	6.72371762525697
OG0019207	group2	12.28232422079
OG0019245	group2	4.42633545726772
OG0019781	group2	2.88552004725197
OG0019873	group2	1.68515791761458
OG0019877	group2	6.19281553214671
OG0020034	group2	3.29093241791167
OG0020035	group2	4.59836959293137
OG0020134	group2	2.41970789928774
OG0020162	group2	5.11186484871059
OG0020768	group2	1.97008098526969
OG0020773	group2	6.14705588405957
OG0020835	group2	6.83564322062809
OG0021296	group2	2.50215143892486
OG0021415	group2	1.39320056055329
OG0021497	group2	4.29657456076143
OG0021575	group2	1.6283855393446
OG0021599	group2	2.10930936986158
OG0021955	group2	4.7417989184105
OG0022036	group2	2.27831681434022
OG0023879	group2	1.34457310738966
OG0024122	group2	3.15308895382417
OG0024351	group2	4.38280453545626
OG0031310	group2	5.00118406998843
OG0031720	group2	2.57787279722646
OG0051021	group2	1.87090630149312
OG0052543	group2	3.39396507327904
OG0000001	group3	6.93880189483218
OG0000006	group3	4.32723038638669
OG0000014	group3	2.88849840404887
OG0000018	group3	5.08152133282359
OG0000024	group3	2.93989086807107
OG0000025	group3	5.78393434295175
OG0000027	group3	5.67364822331659
OG0000035	group3	5.74544795016222
OG0000044	group3	7.76598253174318
OG0000048	group3	3.04772977384734
OG0000070	group3	3.05099666453509
OG0000072	group3	2.34532328713908
OG0000077	group3	2.9830418214327
OG0000078	group3	3.65652156973555
OG0000079	group3	2.88519942125451
OG0000095	group3	2.51612451339771
OG0000099	group3	5.14094421152117
OG0000101	group3	2.49972692744875
OG0000105	group3	2.12429571370714
OG0000116	group3	2.386901340661
OG0000118	group3	3.54841417566535
OG0000123	group3	2.72352226259423
OG0000130	group3	2.29502528105479
OG0000144	group3	4.29591411647388
OG0000153	group3	4.082021362899
OG0000154	group3	3.1427032980408
OG0000159	group3	10.1002374588827
OG0000160	group3	3.41200279349194
OG0000166	group3	5.27559795578582
OG0000173	group3	4.29860866009356
OG0000175	group3	3.19770365475517
OG0000187	group3	1.40355676285342
OG0000189	group3	5.03161748580426
OG0000210	group3	4.91353752611649
OG0000214	group3	2.65738833251325
OG0000216	group3	3.5876219723787
OG0000217	group3	4.17678430273607
OG0000220	group3	4.09949916109071
OG0000221	group3	3.71318366173059
OG0000222	group3	2.45493602006596
OG0000247	group3	4.8637464782144
OG0000272	group3	4.80881030293333
OG0000273	group3	2.94390562597303
OG0000276	group3	2.56791403264783
OG0000278	group3	2.01282304202322
OG0000282	group3	2.42220481981658
OG0000285	group3	4.36125755137645
OG0000286	group3	2.57986682436419
OG0000289	group3	5.8151393215156
OG0000292	group3	5.21221900981668
OG0000293	group3	1.78733083371697
OG0000296	group3	4.29002359822416
OG0000297	group3	2.75169600449956
OG0000305	group3	4.0875684463756
OG0000308	group3	2.20502429865019
OG0000309	group3	5.17029937454628
OG0000317	group3	3.40295649917387
OG0000318	group3	8.18841748375529
OG0000321	group3	4.37976463084671
OG0000322	group3	2.92620491552769
OG0000331	group3	2.91970437909934
OG0000335	group3	4.26353647600036
OG0000336	group3	4.72903735637859
OG0000339	group3	5.27528351753172
OG0000340	group3	2.02172790333345
OG0000341	group3	1.98850650355167
OG0000343	group3	3.76092703695883
OG0000344	group3	3.47956643622136
OG0000348	group3	1.58374461274771
OG0000349	group3	6.54710931250173
OG0000350	group3	1.46330401616255
OG0000351	group3	3.61532217498074
OG0000354	group3	2.29061301485077
OG0000356	group3	2.18656862572489
OG0000361	group3	2.24612150575227
OG0000367	group3	1.96556003582052
OG0000380	group3	4.54146812705114
OG0000389	group3	2.91120261852416
OG0000396	group3	2.47791924727727
OG0000400	group3	2.17798809840648
OG0000402	group3	4.12463977300877
OG0000406	group3	3.95651459516456
OG0000407	group3	5.91224736310317
OG0000408	group3	2.04203155034656
OG0000411	group3	1.9501461220511
OG0000423	group3	3.49459520923415
OG0000426	group3	2.31784336660296
OG0000428	group3	5.31378223893393
OG0000431	group3	4.35728555811008
OG0000437	group3	2.14457429359177
OG0000444	group3	2.43232877345172
OG0000445	group3	5.07763880422617
OG0000446	group3	3.33611802056603
OG0000448	group3	2.82405850925091
OG0000453	group3	6.61139618555647
OG0000456	group3	3.89957434989565
OG0000460	group3	5.02455334805749
OG0000463	group3	4.50665479785743
OG0000470	group3	3.12770306038021
OG0000479	group3	2.79718244270594
OG0000484	group3	1.7417709735536
OG0000485	group3	1.54992958551015
OG0000487	group3	2.50274663566599
OG0000491	group3	3.14435304585324
OG0000492	group3	14.2068248979053
OG0000498	group3	1.64002476658807
OG0000500	group3	2.68952997135412
OG0000507	group3	2.47217709128698
OG0000512	group3	2.27998350725709
OG0000513	group3	6.85610317233903
OG0000515	group3	2.63923981249272
OG0000518	group3	1.85360469245751
OG0000522	group3	3.52338182340225
OG0000526	group3	3.17333184721582
OG0000538	group3	1.93370398466135
OG0000541	group3	2.82039253878624
OG0000542	group3	2.2448406026735
OG0000551	group3	3.05995642998366
OG0000552	group3	2.34944308371788
OG0000556	group3	7.12565930200398
OG0000572	group3	2.54106839766212
OG0000579	group3	1.80441939440252
OG0000583	group3	5.84830004932017
OG0000585	group3	3.26998712729419
OG0000597	group3	4.53709740619036
OG0000600	group3	5.11238948006691
OG0000603	group3	6.26418365073342
OG0000616	group3	3.32841020835549
OG0000617	group3	1.51753135189603
OG0000619	group3	2.50331616205238
OG0000621	group3	2.34069915093457
OG0000634	group3	4.49465503646047
OG0000648	group3	3.56042087934322
OG0000659	group3	2.14443763594168
OG0000660	group3	3.35473901764667
OG0000672	group3	3.13967494188725
OG0000674	group3	2.96516404706315
OG0000687	group3	2.96761711241032
OG0000707	group3	2.13975556708667
OG0000710	group3	4.0856343610815
OG0000716	group3	3.36666912332332
OG0000718	group3	1.85050200451398
OG0000728	group3	2.78370316227481
OG0000729	group3	2.34818433032775
OG0000732	group3	2.19351032674172
OG0000737	group3	1.50637684864472
OG0000739	group3	1.78746608115849
OG0000746	group3	3.72442239485654
OG0000748	group3	3.96153477230371
OG0000753	group3	3.1403927103867
OG0000758	group3	2.59627568905313
OG0000759	group3	5.13619663419782
OG0000760	group3	1.95708734450808
OG0000761	group3	1.72483583665734
OG0000762	group3	2.22721261807933
OG0000764	group3	1.50741619950203
OG0000768	group3	1.85719417770569
OG0000769	group3	3.89805062153035
OG0000770	group3	1.87173723478523
OG0000780	group3	2.33755608092641
OG0000785	group3	2.46080181962201
OG0000786	group3	2.20629431415685
OG0000787	group3	1.51741579847365
OG0000788	group3	3.14341635049791
OG0000790	group3	2.34745389192894
OG0000792	group3	2.59862469575868
OG0000795	group3	3.77555047493874
OG0000796	group3	5.96020121405557
OG0000804	group3	1.99663574263778
OG0000807	group3	3.03315759854735
OG0000809	group3	4.40226696887083
OG0000810	group3	4.01376963737464
OG0000811	group3	2.25779625910863
OG0000816	group3	3.17157490216424
OG0000818	group3	2.02699946485821
OG0000839	group3	2.77011080028958
OG0000850	group3	6.64379920309712
OG0000857	group3	3.89480524828221
OG0000863	group3	1.33337008268721
OG0000867	group3	4.10705759022187
OG0000874	group3	2.58998912058337
OG0000879	group3	2.14793797768044
OG0000880	group3	2.27697796988791
OG0000885	group3	2.15926651255085
OG0000908	group3	2.53804580924391
OG0000911	group3	6.31684602993487
OG0000915	group3	4.99280190575099
OG0000917	group3	2.37557778309167
OG0000923	group3	1.52908714635862
OG0000926	group3	1.75829013906984
OG0000939	group3	5.6897805747909
OG0000943	group3	3.1303103693254
OG0000944	group3	1.52931571110504
OG0000948	group3	2.59641950241105
OG0000951	group3	1.79259742118569
OG0000959	group3	7.48192328127999
OG0000961	group3	3.56192430511272
OG0000962	group3	8.5880601301597
OG0000963	group3	3.03741501865194
OG0000964	group3	3.23834076720964
OG0000967	group3	2.48883595396175
OG0000971	group3	4.396256173958
OG0000982	group3	3.34686695189543
OG0000983	group3	2.77440927642527
OG0000985	group3	4.03829326477227
OG0001002	group3	3.3166875648279
OG0001004	group3	4.14679783855161
OG0001005	group3	2.16548926674209
OG0001007	group3	5.24511598550746
OG0001008	group3	4.55331339455339
OG0001010	group3	3.54774452715067
OG0001031	group3	2.75546397300218
OG0001042	group3	1.42812333299448
OG0001050	group3	4.11249068204002
OG0001060	group3	1.08308613911251
OG0001063	group3	2.84667538131198
OG0001075	group3	2.3457904958208
OG0001082	group3	6.43241555639944
OG0001084	group3	2.93431669028869
OG0001088	group3	1.35211310617199
OG0001091	group3	4.72393932280699
OG0001096	group3	8.09514673654895
OG0001097	group3	2.73065071878112
OG0001098	group3	3.24743354404823
OG0001100	group3	2.84743980458609
OG0001101	group3	5.71081622544341
OG0001104	group3	3.09113608553789
OG0001115	group3	2.69796759771305
OG0001116	group3	3.28182029881781
OG0001121	group3	2.2024894831284
OG0001125	group3	5.06878919150474
OG0001128	group3	4.64505609848821
OG0001132	group3	2.30624887891986
OG0001135	group3	2.01717640367476
OG0001159	group3	2.49059443940463
OG0001160	group3	1.60834322922949
OG0001164	group3	5.5269914279908
OG0001167	group3	1.81823187437063
OG0001172	group3	3.09286061084477
OG0001179	group3	1.8218554641344
OG0001181	group3	3.65491992345864
OG0001182	group3	2.66576855550376
OG0001185	group3	4.17042213662125
OG0001190	group3	4.26644473489594
OG0001197	group3	3.16680765235211
OG0001200	group3	4.84222542489502
OG0001206	group3	3.34717497988932
OG0001209	group3	3.38989814894669
OG0001211	group3	2.06638956715976
OG0001220	group3	5.24335540211575
OG0001223	group3	2.80004709172047
OG0001226	group3	3.22861234561123
OG0001227	group3	5.65669332279589
OG0001243	group3	3.12654709383743
OG0001245	group3	1.38775220251518
OG0001247	group3	2.85394759393921
OG0001253	group3	3.85719665957311
OG0001262	group3	2.60101275525135
OG0001263	group3	6.92654121112681
OG0001274	group3	3.56782613427732
OG0001284	group3	3.90971457282085
OG0001290	group3	2.1315597096663
OG0001294	group3	1.65247370973289
OG0001296	group3	5.2449277523928
OG0001297	group3	2.24926270913628
OG0001322	group3	3.89015061052313
OG0001328	group3	2.37810135846928
OG0001338	group3	3.53801197359326
OG0001353	group3	3.58503189055683
OG0001355	group3	2.99401578178134
OG0001358	group3	2.2961710448556
OG0001359	group3	2.58835335874349
OG0001363	group3	5.92860392876079
OG0001368	group3	2.80978002566269
OG0001372	group3	4.9255723743635
OG0001373	group3	2.21045348486287
OG0001377	group3	2.40021060280846
OG0001389	group3	1.84262659682243
OG0001407	group3	3.02968073762543
OG0001408	group3	3.2472643566606
OG0001411	group3	2.11468566967408
OG0001430	group3	2.52475125320252
OG0001435	group3	3.65268782913164
OG0001439	group3	4.71246552484963
OG0001442	group3	1.95549878566018
OG0001443	group3	4.22298611728556
OG0001448	group3	2.94991470425448
OG0001450	group3	2.38838268207374
OG0001452	group3	3.45754721559334
OG0001454	group3	3.5720835902721
OG0001456	group3	2.3263079379131
OG0001463	group3	1.80606531959517
OG0001464	group3	3.55014683586642
OG0001476	group3	2.48900052173014
OG0001484	group3	3.355284391139
OG0001485	group3	2.76902907761906
OG0001486	group3	4.27172458289036
OG0001493	group3	1.86607948107447
OG0001498	group3	3.43697788535614
OG0001501	group3	2.8773428374599
OG0001518	group3	4.50876260414876
OG0001525	group3	3.44012574004858
OG0001527	group3	2.41704772713596
OG0001528	group3	2.50119160621024
OG0001529	group3	1.53134092005608
OG0001538	group3	2.93293386039787
OG0001540	group3	3.81589702689631
OG0001547	group3	4.14215306044617
OG0001552	group3	4.08974987736602
OG0001559	group3	5.21041598066804
OG0001564	group3	2.30425373656567
OG0001578	group3	4.93382126180327
OG0001580	group3	2.97232265400178
OG0001588	group3	1.78188932698221
OG0001590	group3	1.784686842067
OG0001591	group3	7.407339441934
OG0001593	group3	4.5347137283829
OG0001615	group3	1.27980885793557
OG0001620	group3	2.48513436314746
OG0001625	group3	1.77020595994743
OG0001626	group3	2.78815457336066
OG0001633	group3	1.55444855217696
OG0001634	group3	2.06199673042095
OG0001643	group3	4.23733793292167
OG0001647	group3	1.68706313892845
OG0001650	group3	4.30756205526102
OG0001665	group3	2.73317102552619
OG0001666	group3	7.73654596042177
OG0001682	group3	3.43063850967712
OG0001684	group3	2.73714836435795
OG0001687	group3	2.22938383192817
OG0001688	group3	4.36881067299687
OG0001694	group3	2.72560509556552
OG0001708	group3	1.96115486784134
OG0001710	group3	3.48063937321132
OG0001723	group3	2.09072043861058
OG0001732	group3	3.49939278784912
